ts,symbol,exchange,kind,ltp,bid,ask,spread,volume,oi,open,high,low,prev_close
2026-08-05T15:36:28.521,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:29.069,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:29.618,NIFTY25AUG26FUT,NFO,future,24636.0,24636.0,24640.6,4.6,2930395,12366315,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:30.210,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78833.35,32.35,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:30.777,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:31.281,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:31.881,INDIAVIX,NSE_INDEX,spot,12.08,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:32.404,NIFTY25AUG26FUT,NFO,future,24636.0,24636.0,24640.0,4.0,2930395,12366315,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:32.976,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78836.0,35.0,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:33.472,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:34.021,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:34.569,INDIAVIX,NSE_INDEX,spot,12.08,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:35.119,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24640.0,5.0,2930785,12366315,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:35.671,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:36.221,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:36.768,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:37.321,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:37.873,NIFTY25AUG26FUT,NFO,future,24640.0,24636.0,24640.0,4.0,2930980,12366315,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:38.420,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:38.982,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:39.542,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:40.068,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:40.678,NIFTY25AUG26FUT,NFO,future,24640.0,24636.0,24640.0,4.0,2930980,12366315,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:41.172,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:41.811,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:42.307,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:42.821,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:43.412,NIFTY25AUG26FUT,NFO,future,24640.0,24636.0,24639.8,3.8,2930980,12366315,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:43.918,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78829.3,28.3,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:44.487,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:45.019,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:45.583,INDIAVIX,NSE_INDEX,spot,12.1,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:46.159,NIFTY25AUG26FUT,NFO,future,24640.0,24636.0,24639.6,3.6,2930980,12366315,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:46.684,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78825.9,24.9,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:47.221,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:47.770,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:48.363,INDIAVIX,NSE_INDEX,spot,12.1,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:49.102,NIFTY25AUG26FUT,NFO,future,24639.4,24636.0,24640.0,4.0,2931045,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:49.434,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:49.967,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:50.556,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:51.085,INDIAVIX,NSE_INDEX,spot,12.11,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:51.626,NIFTY25AUG26FUT,NFO,future,24636.0,24635.0,24640.0,5.0,2931890,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:52.172,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:52.724,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:53.281,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:53.886,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:54.376,NIFTY25AUG26FUT,NFO,future,24640.0,24635.0,24640.0,5.0,2932280,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:54.977,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36140,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:55.475,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:56.018,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:56.613,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:57.141,NIFTY25AUG26FUT,NFO,future,24636.0,24635.0,24640.0,5.0,2932410,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:36:57.677,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:36:58.219,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:36:58.768,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:36:59.332,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:36:59.868,NIFTY25AUG26FUT,NFO,future,24640.0,24635.0,24640.0,5.0,2932475,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:00.419,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:00.978,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:01.526,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:02.069,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:02.618,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24640.0,5.0,2932605,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:03.202,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:03.722,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:04.269,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:04.818,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:05.369,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24639.0,4.0,2932800,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:05.921,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:06.474,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:07.029,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:07.578,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:08.137,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24639.0,4.0,2932865,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:08.670,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:09.221,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:09.770,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:10.318,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:10.889,NIFTY25AUG26FUT,NFO,future,24635.5,24635.0,24639.0,4.0,2932865,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:11.422,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:11.973,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:12.522,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:13.071,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:13.623,NIFTY25AUG26FUT,NFO,future,24639.0,24635.0,24639.0,4.0,2932995,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:14.184,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78829.35,28.35,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:14.724,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:15.273,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:15.820,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:16.396,NIFTY25AUG26FUT,NFO,future,24639.0,24636.0,24639.0,3.0,2932995,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:16.921,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78828.65,27.65,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:17.473,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:18.023,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:18.570,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:19.121,NIFTY25AUG26FUT,NFO,future,24639.0,24636.0,24639.0,3.0,2932995,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:19.671,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:20.224,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:20.773,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:21.321,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:21.869,NIFTY25AUG26FUT,NFO,future,24638.0,24636.0,24639.0,3.0,2933255,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:22.424,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:22.970,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:23.556,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:24.078,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:24.619,NIFTY25AUG26FUT,NFO,future,24636.0,24636.0,24638.0,2.0,2933515,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:25.181,SENSEX27AUG26FUT,BFO,future,78830.0,78801.0,78830.0,29.0,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:25.725,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:26.269,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:26.821,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:27.371,NIFTY25AUG26FUT,NFO,future,24636.0,24636.0,24638.0,2.0,2933515,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:27.927,SENSEX27AUG26FUT,BFO,future,78830.0,78802.1,78827.3,25.2,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:28.472,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:29.022,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:29.569,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:30.119,NIFTY25AUG26FUT,NFO,future,24636.0,24636.0,24638.0,2.0,2933515,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:30.669,SENSEX27AUG26FUT,BFO,future,78830.0,78802.1,78825.9,23.8,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:31.221,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:31.770,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:32.320,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:32.869,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24638.0,3.0,2933775,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:33.419,SENSEX27AUG26FUT,BFO,future,78830.0,78802.1,78821.75,19.65,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:33.971,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:34.519,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:35.082,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:35.621,NIFTY25AUG26FUT,NFO,future,24638.0,24635.0,24636.0,1.0,2933840,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:36.169,SENSEX27AUG26FUT,BFO,future,78830.0,78802.1,78827.45,25.35,24140,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:36.723,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:37.284,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:37.819,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:38.373,NIFTY25AUG26FUT,NFO,future,24638.0,24635.0,24636.0,1.0,2934165,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:38.918,SENSEX27AUG26FUT,BFO,future,78820.0,78801.0,78820.55,19.55,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:39.469,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:40.018,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:40.575,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:41.120,NIFTY25AUG26FUT,NFO,future,24638.0,24635.0,24636.0,1.0,2934165,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:41.670,SENSEX27AUG26FUT,BFO,future,78820.0,78801.0,78827.2,26.2,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:42.222,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:42.771,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:43.320,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:43.870,NIFTY25AUG26FUT,NFO,future,24638.0,24635.0,24636.0,1.0,2934165,12366965,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:44.423,SENSEX27AUG26FUT,BFO,future,78820.0,78801.0,78824.0,23.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:44.970,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:45.528,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:46.073,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:46.623,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24636.0,1.0,2934295,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:47.174,SENSEX27AUG26FUT,BFO,future,78820.0,78803.0,78827.75,24.75,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:47.718,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:48.273,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:48.826,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:49.387,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24636.0,1.0,2934750,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:49.924,SENSEX27AUG26FUT,BFO,future,78820.0,78803.0,78829.7,26.7,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:50.470,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:51.022,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:51.573,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:52.250,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24636.0,1.0,2934750,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:52.673,SENSEX27AUG26FUT,BFO,future,78820.0,78803.0,78830.0,27.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:53.240,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:53.772,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:54.322,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:54.870,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24636.0,1.0,2934880,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:55.463,SENSEX27AUG26FUT,BFO,future,78820.0,78803.0,78830.0,27.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:55.970,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:56.525,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:57.069,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:37:57.680,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24636.0,1.0,2934880,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:37:58.169,SENSEX27AUG26FUT,BFO,future,78820.0,78820.0,78829.0,9.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:37:58.735,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:37:59.303,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:37:59.824,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:38:00.375,NIFTY25AUG26FUT,NFO,future,24636.0,24635.0,24636.0,1.0,2935075,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:38:00.959,SENSEX27AUG26FUT,BFO,future,78820.0,78820.0,78829.0,9.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:38:01.519,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:38:02.090,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:38:02.574,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:38:03.119,NIFTY25AUG26FUT,NFO,future,24636.0,24635.0,24640.0,5.0,2935530,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:38:03.703,SENSEX27AUG26FUT,BFO,future,78820.0,78820.0,78829.0,9.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:38:04.246,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:38:04.773,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:38:05.336,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:38:05.868,NIFTY25AUG26FUT,NFO,future,24636.9,24636.0,24639.0,3.0,2935595,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:38:06.419,SENSEX27AUG26FUT,BFO,future,78820.0,78820.0,78829.0,9.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:38:07.028,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:38:07.549,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:38:08.073,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:38:08.626,NIFTY25AUG26FUT,NFO,future,24640.0,24636.9,24640.0,3.1,2935920,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:38:09.174,SENSEX27AUG26FUT,BFO,future,78820.0,78820.0,78829.0,9.0,24180,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:38:09.719,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:38:10.269,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:38:10.821,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:38:11.374,NIFTY25AUG26FUT,NFO,future,24644.1,24636.9,24640.0,3.1,2935985,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:38:11.929,SENSEX27AUG26FUT,BFO,future,78820.0,78803.0,78830.0,27.0,24200,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:38:12.471,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:38:13.033,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:38:13.576,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:38:14.126,NIFTY25AUG26FUT,NFO,future,24640.0,24640.0,24644.5,4.5,2936700,12367550,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:38:14.670,SENSEX27AUG26FUT,BFO,future,78820.0,78803.0,78830.0,27.0,24200,36160,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:38:15.226,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:38:15.807,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:38:16.325,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
